auction_id,market_id,clearing_time,price,quantity,marginal_type,marginal_order,marginal_quantity,marginal_rank,valid_at
2dec3995864e99aea0ff5e855f6316,9088c280144488b5d9f4acdb8f45c9,1679929800,None,None,None,None,None,None,1679929500
610f63227e4e44acea553447f4b6c4,32ae396b574aec965547ec1359fefb,1679929500,49.46740304924257,7.385836610663308,seller,None,3.6014508191622294,168,1679929500
5cfd40dc1a4361a5c5574b00e86233,32ae396b574aec965547ec1359fefb,1679929560,None,None,None,None,None,None,1679929500
2307208d25412ebc11f7a81c030826,a22b3a976c474f84262c7f018dec35,1679929500,5.195175939753125,49.71803092169206,buyer,None,4.784731416549362,803,1679929500
b91cc13f5a49b19901048c9ee6d15b,a22b3a976c474f84262c7f018dec35,1679929800,None,None,None,None,None,None,1679929500
52175d5a7245fa9c8bcf3fbebebb75,6b0479131a4e7c9ea952fbe017913c,1679929500,39.694321071307726,5.187174462101069,buyer,None,5.524925221631127,515,1679929500
dc790da6e540a0b0135c7af2107b5b,6b0479131a4e7c9ea952fbe017913c,1679929560,None,None,None,None,None,None,1679929500
93d3627ecc48d29c7124dfeeee4917,7613b746244b1fae4257eb0d349801,1679929500,4.474426877184326,51.65944874841677,seller,None,3.8797224276646967,558,1679929500
d4e9ce6361468aab808b4e8fcdfc2e,7613b746244b1fae4257eb0d349801,1679929800,None,None,None,None,None,None,1679929500
481dddba4646e9a1eead5e617aaf65,4a956732e2464c94e1bef92f8a0254,1679929500,38.82701460661785,4.777608652599667,buyer,None,5.517807350788,782,1679929500
db655f9f8443faa4751f9b7c7cd2d3,4a956732e2464c94e1bef92f8a0254,1679929560,None,None,None,None,None,None,1679929500
e89e7458eb4a938cd84df6173282da,02926f41744a18894ce1a3fab92df1,1679929500,5.430359207038947,49.87858157105388,buyer,None,6.585186302710053,938,1679929500
c174e387a5403697ca8c10428dc83a,02926f41744a18894ce1a3fab92df1,1679929800,None,None,None,None,None,None,1679929500
ccb7cb32194f16b603aad431c43b60,3500e971ff4e25971f5fdb6fa188ad,1679929500,49.36245133519402,5.819859969762148,seller,None,4.228190741252232,639,1679929500
662ca6e846453a884066eaf4f382c0,3500e971ff4e25971f5fdb6fa188ad,1679929560,None,None,None,None,None,None,1679929500
b9d1461cfb4a4f8b1c88c2f5170860,32ae396b574aec965547ec1359fefb,1679929560,34.08533226256201,3.920088768247412,buyer,None,6.148822894180499,686,1679929560
35d92d086d4e8aa6898f048946feb9,32ae396b574aec965547ec1359fefb,1679929620,None,None,None,None,None,None,1679929560
75fbc6b1fa4296900945d590c634e0,6b0479131a4e7c9ea952fbe017913c,1679929560,54.949713401939235,5.624761480230925,seller,None,4.951848607731971,289,1679929560
f269f7f72540aa9e7bfee4e02086a6,6b0479131a4e7c9ea952fbe017913c,1679929620,None,None,None,None,None,None,1679929560
543b6858e34b9fba813b80f4b7463a,4a956732e2464c94e1bef92f8a0254,1679929560,52.14775470583222,5.042056246680775,seller,None,5.385168429149991,95,1679929560
1987e30d15444c99569aa6cd0873b7,4a956732e2464c94e1bef92f8a0254,1679929620,None,None,None,None,None,None,1679929560
87d0102c224b41bfed3eb167ae64b7,3500e971ff4e25971f5fdb6fa188ad,1679929560,56.819903265278015,3.386560345153851,seller,None,5.834640461557828,787,1679929560
25ef4db893409780181df1605ff4f3,3500e971ff4e25971f5fdb6fa188ad,1679929620,None,None,None,None,None,None,1679929560
f8ee6e4a9d4fc999b21d83bc8cf421,32ae396b574aec965547ec1359fefb,1679929620,57.500454459542276,4.7487946573362825,buyer,None,4.911777382932467,321,1679929620
e93b8bea0b45dab229f39f56f82c24,32ae396b574aec965547ec1359fefb,1679929680,None,None,None,None,None,None,1679929620
4748aa645b4ec4af5655254765dfee,6b0479131a4e7c9ea952fbe017913c,1679929620,48.5020277099483,6.604891805500101,seller,None,5.850072600470751,948,1679929620
8e22af01cd4063a4f17bfe4174a3c5,6b0479131a4e7c9ea952fbe017913c,1679929680,None,None,None,None,None,None,1679929620
bb0d48c46c4006862601532dfda36b,4a956732e2464c94e1bef92f8a0254,1679929620,57.49607689089552,6.289258284240509,seller,None,5.159595957431565,305,1679929620
496d828d94489594788173cd5c45dd,4a956732e2464c94e1bef92f8a0254,1679929680,None,None,None,None,None,None,1679929620
3da68840fc4a45bee11590d8ede301,3500e971ff4e25971f5fdb6fa188ad,1679929620,40.157282562535514,5.056411507401663,seller,None,6.210312213477716,408,1679929620
5297180f3a41f7b8a4d4b8ec5352e4,3500e971ff4e25971f5fdb6fa188ad,1679929680,None,None,None,None,None,None,1679929620
2e91dfceb54a7ebd8374ddfd182f10,32ae396b574aec965547ec1359fefb,1679929680,39.998616716450016,4.539095065406286,seller,None,3.046492467083506,158,1679929680
7be3a048b648ec8c3d98f13c2e3fef,32ae396b574aec965547ec1359fefb,1679929740,None,None,None,None,None,None,1679929680
4052e9d8014e0dbeb9c37e83abd0d4,6b0479131a4e7c9ea952fbe017913c,1679929680,41.865103613418725,6.211387085046052,seller,None,4.554194579365983,278,1679929680
2a23975898402e907949b12f43401a,6b0479131a4e7c9ea952fbe017913c,1679929740,None,None,None,None,None,None,1679929680
cd5e4f82324878b38801517ba35f9e,4a956732e2464c94e1bef92f8a0254,1679929680,57.541325176893544,4.483984326379222,buyer,None,4.8558388213184,0,1679929680
494882be16489fa0ed1729a08e38ac,4a956732e2464c94e1bef92f8a0254,1679929740,None,None,None,None,None,None,1679929680
8915e25df84506805ab45d3a898918,3500e971ff4e25971f5fdb6fa188ad,1679929680,42.93796405913592,6.084440334641103,buyer,None,4.976524757249783,352,1679929680
9d49a211f243e8b710b06d8386f0cc,3500e971ff4e25971f5fdb6fa188ad,1679929740,None,None,None,None,None,None,1679929680
059fe2f0bd41baac0e347d8aac27cb,32ae396b574aec965547ec1359fefb,1679929740,40.11604121887291,2.785888836854197,buyer,None,5.447243022731258,587,1679929740
25edb69e054e4abf06a615c602154f,32ae396b574aec965547ec1359fefb,1679929800,None,None,None,None,None,None,1679929740
c3c9a726d44259a5dafcd12169ee42,6b0479131a4e7c9ea952fbe017913c,1679929740,73.09140652171743,5.556587580111062,buyer,None,3.334184936317031,27,1679929740
0cae1349694c52bc980479f56a61e8,6b0479131a4e7c9ea952fbe017913c,1679929800,None,None,None,None,None,None,1679929740
8634ae7f1f4f1eac445a692e0bc89c,4a956732e2464c94e1bef92f8a0254,1679929740,34.442652874711264,5.411052072825667,seller,None,5.604064678373223,226,1679929740
bc4f5b9c9f460c9aa98f66047a9aa6,4a956732e2464c94e1bef92f8a0254,1679929800,None,None,None,None,None,None,1679929740
99321312e14195b357d8212b40573f,3500e971ff4e25971f5fdb6fa188ad,1679929740,31.932250636582676,4.11975838805105,buyer,None,4.558594405779204,438,1679929740
f5b361e268436790a9c2eb3e92768c,3500e971ff4e25971f5fdb6fa188ad,1679929800,None,None,None,None,None,None,1679929740
3bdd0c71364ca8991bc0b3e874f6e7,9088c280144488b5d9f4acdb8f45c9,1679929800,4.92669774386524,50.88258375508906,buyer,None,4.948564959668273,859,1679929800
807e8c38c542b6bdab8fce39c27680,9088c280144488b5d9f4acdb8f45c9,1679930100,None,None,None,None,None,None,1679929800
1d1c31dfd54d71b92c7d13c4ebeb8b,32ae396b574aec965547ec1359fefb,1679929800,59.27243790265442,4.256231047598287,buyer,None,3.5778175776232652,722,1679929800
5bceb5f5764b1585b3128d83015850,32ae396b574aec965547ec1359fefb,1679929860,None,None,None,None,None,None,1679929800
5c2608d0fd45e7ae36fb85e163c55f,a22b3a976c474f84262c7f018dec35,1679929800,4.783474306197937,47.07404354323215,seller,None,5.64181214351279,835,1679929800
83a2ef23ea4a2392cd2b68272fec8e,a22b3a976c474f84262c7f018dec35,1679930100,None,None,None,None,None,None,1679929800
b703e6a00a4341a358584ba3df0200,6b0479131a4e7c9ea952fbe017913c,1679929800,61.76381190661788,4.253688697299854,seller,None,5.468658129146856,197,1679929800
d9400002854b8488eede535edbbdf3,6b0479131a4e7c9ea952fbe017913c,1679929860,None,None,None,None,None,None,1679929800
7ef969f8b24d889f957e7ffc1a1e03,7613b746244b1fae4257eb0d349801,1679929800,5.6188613253982105,47.859438830082176,seller,None,7.513005838000925,231,1679929800
940b5d2b494774b69623e7cd5d3c8e,7613b746244b1fae4257eb0d349801,1679930100,None,None,None,None,None,None,1679929800
86aab9023e40c3ae6836b5eebf04d2,4a956732e2464c94e1bef92f8a0254,1679929800,58.01588034787707,4.1846935582029685,seller,None,4.763540700196539,613,1679929800
97d2ca224049a990adae467d979d0f,4a956732e2464c94e1bef92f8a0254,1679929860,None,None,None,None,None,None,1679929800
887a7676bf49efad7aae455a5cac30,02926f41744a18894ce1a3fab92df1,1679929800,4.5441933222043165,48.94479427596362,seller,None,5.238822887631914,659,1679929800
1b4e01f67c4ea790a3e444d4842082,02926f41744a18894ce1a3fab92df1,1679930100,None,None,None,None,None,None,1679929800
fe86bcd3b84858a0ecdc313231223d,3500e971ff4e25971f5fdb6fa188ad,1679929800,46.766139815238816,4.9693578040648125,seller,None,4.776340312864911,629,1679929800
849cac22004ad5b73f4dee35c4c32c,3500e971ff4e25971f5fdb6fa188ad,1679929860,None,None,None,None,None,None,1679929800
e7f569af084a9e89dfa13b386479b4,32ae396b574aec965547ec1359fefb,1679929860,48.307348084388174,5.289337380016454,buyer,None,5.590193707218506,813,1679929860
aa65c7660d4803a408a915c8fcb5a4,32ae396b574aec965547ec1359fefb,1679929920,None,None,None,None,None,None,1679929860
1ade6f8ce7487fb496e6fdcb684f82,6b0479131a4e7c9ea952fbe017913c,1679929860,69.66419424434181,7.63164254307719,seller,None,4.163462110503409,899,1679929860
7787511b4f4dfdb2092869fa5cd46d,6b0479131a4e7c9ea952fbe017913c,1679929920,None,None,None,None,None,None,1679929860
0079be0bca49adab1f87cb3ff5790c,4a956732e2464c94e1bef92f8a0254,1679929860,48.87901355842047,6.18178031126319,buyer,None,5.981172480986686,887,1679929860
5a21903790443fab105b60f2cd9c08,4a956732e2464c94e1bef92f8a0254,1679929920,None,None,None,None,None,None,1679929860
10c33c141f4783a5f82db69f880202,3500e971ff4e25971f5fdb6fa188ad,1679929860,59.0002379869056,3.934583617227437,buyer,None,5.794823189441435,350,1679929860
f9f499b0a543dfac1c12675e064be5,3500e971ff4e25971f5fdb6fa188ad,1679929920,None,None,None,None,None,None,1679929860
a4395fa86848d591d7d595f14116e4,32ae396b574aec965547ec1359fefb,1679929920,46.17079290114495,3.9367197481460483,seller,None,3.733131797693919,897,1679929920
c6ceb674c94553ab788efc6b387d9e,32ae396b574aec965547ec1359fefb,1679929980,None,None,None,None,None,None,1679929920
776c3a4a714d2c83055fca1ea32976,6b0479131a4e7c9ea952fbe017913c,1679929920,43.218516088647355,5.035174369991409,seller,None,6.7776138492476505,292,1679929920
e1686298e54d4a9241eb68744c6970,6b0479131a4e7c9ea952fbe017913c,1679929980,None,None,None,None,None,None,1679929920
a5aca8bd884c57b40218ad18b1dfdc,4a956732e2464c94e1bef92f8a0254,1679929920,44.648241667872455,4.479167918251841,seller,None,6.334165740494805,919,1679929920
651352da7e43539845b2d81dbf4d0b,4a956732e2464c94e1bef92f8a0254,1679929980,None,None,None,None,None,None,1679929920
4d61d2f22042dcb94efadb93943789,3500e971ff4e25971f5fdb6fa188ad,1679929920,65.4705502472238,5.483478703361933,seller,None,4.478867913905347,262,1679929920
f78f159335425faf41c50f233bfaae,3500e971ff4e25971f5fdb6fa188ad,1679929980,None,None,None,None,None,None,1679929920
1d7af373084b51b932742316d4f8b8,32ae396b574aec965547ec1359fefb,1679929980,67.54512669915596,4.735621138552454,seller,None,3.7801914459913895,831,1679929980
397353adcd48dab52962e22b171f75,32ae396b574aec965547ec1359fefb,1679930040,None,None,None,None,None,None,1679929980
1d969a349649aabc3c2f9034239bc7,6b0479131a4e7c9ea952fbe017913c,1679929980,54.46403043248847,5.063606500680004,buyer,None,5.397957393083705,225,1679929980
75ba9cca31447d98f096530f4c5b7c,6b0479131a4e7c9ea952fbe017913c,1679930040,None,None,None,None,None,None,1679929980
cfa934a8d3484ab5c7fb97e74a112d,4a956732e2464c94e1bef92f8a0254,1679929980,43.09033058730035,3.339216206193707,seller,None,4.5870381165588245,761,1679929980
4e2c73b0e94af0a7e29682bd9bbd8c,4a956732e2464c94e1bef92f8a0254,1679930040,None,None,None,None,None,None,1679929980
5c9a836dbc468eaeb2ee0242b7eebe,3500e971ff4e25971f5fdb6fa188ad,1679929980,58.025529941917824,5.469707760202565,seller,None,5.775069884493818,595,1679929980
855337fe754bb7bc07f178faed5868,3500e971ff4e25971f5fdb6fa188ad,1679930040,None,None,None,None,None,None,1679929980
d5041d7f10466e8f9dd96dc1f91f72,32ae396b574aec965547ec1359fefb,1679930040,49.034711172237216,4.502893155810112,seller,None,4.690517876963858,608,1679930040
e715dd07944e8e83f722d0d4135859,32ae396b574aec965547ec1359fefb,1679930100,None,None,None,None,None,None,1679930040
78c5567afd4ab79f5a7b9f71a644b1,6b0479131a4e7c9ea952fbe017913c,1679930040,37.104465775343535,4.348209334197335,seller,None,3.9159720767840094,109,1679930040
0a4eef5c8f4243ac32ba8c294add2d,6b0479131a4e7c9ea952fbe017913c,1679930100,None,None,None,None,None,None,1679930040
e892b876af4a2a81b0161f9d576c26,4a956732e2464c94e1bef92f8a0254,1679930040,44.4436738334186,6.719466647676368,buyer,None,4.266020911209282,899,1679930040
0b9b279bd34dabb5dc72daa832ca84,4a956732e2464c94e1bef92f8a0254,1679930100,None,None,None,None,None,None,1679930040
e6d239cb044073b1a112e1169bea3f,3500e971ff4e25971f5fdb6fa188ad,1679930040,56.470571119291975,5.780800665144529,seller,None,5.089766697709949,860,1679930040
86c0549f9d4d2c950bf9d264dc7843,3500e971ff4e25971f5fdb6fa188ad,1679930100,None,None,None,None,None,None,1679930040
05f86aab61434e8c9f212d36495fbd,9088c280144488b5d9f4acdb8f45c9,1679930100,4.248718836195707,48.81071567229739,seller,None,5.214410871299161,310,1679930100
35dce8207b411abcfdaf894152af59,9088c280144488b5d9f4acdb8f45c9,1679930400,None,None,None,None,None,None,1679930100
3c728a1b08449fb5116078fecc3cdc,32ae396b574aec965547ec1359fefb,1679930100,35.76516350739195,4.737556261603515,buyer,None,5.354418792415959,557,1679930100
17e88a47964e46802c1a11c9afbfde,32ae396b574aec965547ec1359fefb,1679930160,None,None,None,None,None,None,1679930100
fda052747c43129b01e8af4fefe15c,a22b3a976c474f84262c7f018dec35,1679930100,5.8873572957859155,51.24341151000598,seller,None,4.218645499699189,888,1679930100
4ef3cc96b24bdab22d4d2a4a6ca46e,a22b3a976c474f84262c7f018dec35,1679930400,None,None,None,None,None,None,1679930100
3c32efc1ce479ca536f625565c6f5e,6b0479131a4e7c9ea952fbe017913c,1679930100,47.56321497015975,2.9740013791597244,buyer,None,4.206832430058736,796,1679930100
c4110e679b4d0bb907cae24ead8a15,6b0479131a4e7c9ea952fbe017913c,1679930160,None,None,None,None,None,None,1679930100
3eb2279a3e4bb6b2b8b225cc1960e0,7613b746244b1fae4257eb0d349801,1679930100,5.368466984019321,51.866471808253436,seller,None,3.7229496570891705,878,1679930100
f8ecb2a9bc4db3b3d0f03ad40923b9,7613b746244b1fae4257eb0d349801,1679930400,None,None,None,None,None,None,1679930100
aba34dd32b49eeb486bcc681c3e46d,4a956732e2464c94e1bef92f8a0254,1679930100,56.778713534289906,5.073700090297176,seller,None,6.3284212036131535,402,1679930100
586c7415b04a20bfb38c2e69c9a9d1,4a956732e2464c94e1bef92f8a0254,1679930160,None,None,None,None,None,None,1679930100
1b94d85d924a7a893212ab0cadffc9,02926f41744a18894ce1a3fab92df1,1679930100,5.305975112519237,50.150280266368796,buyer,None,2.8063927993555686,777,1679930100
cd0e16b3e94fa6b8908d0efc742c74,02926f41744a18894ce1a3fab92df1,1679930400,None,None,None,None,None,None,1679930100
313de99379415abb4946dcd5e67b07,3500e971ff4e25971f5fdb6fa188ad,1679930100,53.842487762889995,4.81980992571307,buyer,None,4.123140428292653,3,1679930100
fe638ad4674a1a8b3ad75c92555737,3500e971ff4e25971f5fdb6fa188ad,1679930160,None,None,None,None,None,None,1679930100
f6bc07a24d438d93f8bfd60cb72a4f,32ae396b574aec965547ec1359fefb,1679930160,50.66611996906582,1.8898875723349415,seller,None,5.925334333789275,910,1679930160
d01ba0688f43ac8d0789c80d307def,32ae396b574aec965547ec1359fefb,1679930220,None,None,None,None,None,None,1679930160
3ac84c225149d68e80bbf7800bc3d1,6b0479131a4e7c9ea952fbe017913c,1679930160,54.89140464875225,4.988440485777413,buyer,None,6.102641111277355,80,1679930160
f0d65ecfcd4ce1bd1363dbacf8897e,6b0479131a4e7c9ea952fbe017913c,1679930220,None,None,None,None,None,None,1679930160
c02144c9a548f9a30635c803dae7bd,4a956732e2464c94e1bef92f8a0254,1679930160,44.32852827248217,4.483536122027154,seller,None,5.905416349772394,283,1679930160
56c7fd95f8442eb6dd7fe5cf18e853,4a956732e2464c94e1bef92f8a0254,1679930220,None,None,None,None,None,None,1679930160
6948d3f29e4ab09f0151d0bdf9cd92,3500e971ff4e25971f5fdb6fa188ad,1679930160,41.80986288367425,4.175791451167026,buyer,None,4.627033470128059,739,1679930160
1c5830ecd04c07a52fa4566c643787,3500e971ff4e25971f5fdb6fa188ad,1679930220,None,None,None,None,None,None,1679930160
6e2ad8aa324f7fa9d686f3b4278a48,32ae396b574aec965547ec1359fefb,1679930220,61.92688173484501,5.724725356560572,seller,None,5.388278293534967,700,1679930220
258cf5eb8241ccac453282a7ced3e9,32ae396b574aec965547ec1359fefb,1679930280,None,None,None,None,None,None,1679930220
541fadcb784ad5b04f4793f1608151,6b0479131a4e7c9ea952fbe017913c,1679930220,53.07197106323035,4.053960464829777,buyer,None,2.3481647801351504,468,1679930220
b2cd553a6a4b0285592f52f640e138,6b0479131a4e7c9ea952fbe017913c,1679930280,None,None,None,None,None,None,1679930220
d6a45a0007477db0eaa73a302bff81,4a956732e2464c94e1bef92f8a0254,1679930220,39.85494072162764,3.7931034098685226,seller,None,5.925675313940502,839,1679930220
ed8d6308dc4f8f86518d5fa11fa52c,4a956732e2464c94e1bef92f8a0254,1679930280,None,None,None,None,None,None,1679930220
fb95cbab324354b2b197b45f2edbc7,3500e971ff4e25971f5fdb6fa188ad,1679930220,64.53622986910044,7.937406272739354,seller,None,4.255710673300784,627,1679930220
833f7e945e4efba7dfdd1f9da24b3e,3500e971ff4e25971f5fdb6fa188ad,1679930280,None,None,None,None,None,None,1679930220
4a95f2a1054252b176680a99ca7733,32ae396b574aec965547ec1359fefb,1679930280,29.61679472001556,5.334653310834124,seller,None,6.216998548494272,611,1679930280
9b89919b174c18b666bddc5546d20e,32ae396b574aec965547ec1359fefb,1679930340,None,None,None,None,None,None,1679930280
53592bad90430eb5db18e5f5e88169,6b0479131a4e7c9ea952fbe017913c,1679930280,57.75027085446455,4.846879320145763,buyer,None,6.653961559880997,539,1679930280
d6da04e5444861a7fd45d8d334af2d,6b0479131a4e7c9ea952fbe017913c,1679930340,None,None,None,None,None,None,1679930280
2d08fafd4046b19e888deab2faa7f0,4a956732e2464c94e1bef92f8a0254,1679930280,40.08806173012002,4.668179169194338,buyer,None,4.889777290057718,375,1679930280
fb7ac2a0f04e61884534b2081913ef,4a956732e2464c94e1bef92f8a0254,1679930340,None,None,None,None,None,None,1679930280
c966d10ac84aeabf7fe8ecef6325d2,3500e971ff4e25971f5fdb6fa188ad,1679930280,65.29391185923532,3.647696296199807,buyer,None,4.883407931918753,874,1679930280
7c8afa1ce04956a1dd3ba3035d5c12,3500e971ff4e25971f5fdb6fa188ad,1679930340,None,None,None,None,None,None,1679930280
bdce0718944cebb548287a6653cbe0,32ae396b574aec965547ec1359fefb,1679930340,51.92086445257591,4.390253457604864,buyer,None,5.721411962863749,77,1679930340
745229dbdc4cce88b3ef2d90824cd5,32ae396b574aec965547ec1359fefb,1679930400,None,None,None,None,None,None,1679930340
5abe9e82d74717ae1674316d7c77c3,6b0479131a4e7c9ea952fbe017913c,1679930340,51.53620503332494,5.909840346865401,seller,None,3.0037560386385636,2,1679930340
68258be2a14f7b9fa7ba5364069dbd,6b0479131a4e7c9ea952fbe017913c,1679930400,None,None,None,None,None,None,1679930340
a1e82d3f4c43dba902d6cd02a390c6,4a956732e2464c94e1bef92f8a0254,1679930340,39.573937728721376,5.856068351991953,buyer,None,4.462333078647287,765,1679930340
88f2a9b57947eba090513d34d493d3,4a956732e2464c94e1bef92f8a0254,1679930400,None,None,None,None,None,None,1679930340
2da04258fb4d82958c75a36a25f8cb,3500e971ff4e25971f5fdb6fa188ad,1679930340,59.390190667232005,5.619126799288988,buyer,None,5.225275447275068,687,1679930340
20d7910a784d0eb9f3ee2d6db6ed80,3500e971ff4e25971f5fdb6fa188ad,1679930400,None,None,None,None,None,None,1679930340
db5a8ba32743888d7acf05ab56c79c,9088c280144488b5d9f4acdb8f45c9,1679930400,5.817787718246662,51.274458573034515,seller,None,5.404235221624559,932,1679930400
66bb15c786440dac3d59c1a340fd0f,9088c280144488b5d9f4acdb8f45c9,1679930700,None,None,None,None,None,None,1679930400
c02651e7654a56b6827f43c50fb4c5,32ae396b574aec965547ec1359fefb,1679930400,68.95294864802331,4.816375228228805,buyer,None,4.548711102251993,612,1679930400
de7a2613c44a6db1c0604eb7e4fbb4,32ae396b574aec965547ec1359fefb,1679930460,None,None,None,None,None,None,1679930400
130370386046a197c0d27e895c3894,a22b3a976c474f84262c7f018dec35,1679930400,5.2861701413352185,50.26207465423242,buyer,None,6.619140553055752,273,1679930400
7dec34fe404ba69ab1de16e0667b40,a22b3a976c474f84262c7f018dec35,1679930700,None,None,None,None,None,None,1679930400
02494f2748462c9fb95d43ecfe6164,6b0479131a4e7c9ea952fbe017913c,1679930400,51.728879659642274,5.565994002829328,seller,None,6.936478916436274,120,1679930400
